139;5;Ethereum (ETH);ETH;993;0;1111111111111111111111111111111111111111111111111111110000010111111111111111111111111111100001010101011111000001001011111111111111111111111111111111111111111111110111011111111110111110011111111101111111111111111
140;12;Dash (DASH);DASH;992;0;1111111111111111111111111111111111111111111111111111110000010111111111111111111110011110000001000101011111000001001011111111111111111111111111111111111111111111110111011111111110111110011111101001111111111111001
141;206;Наличные EUR;EUR Наличными;978;5;1100111111111111111111111111111111111111111111111101000000000110111000001110001111001101011000001000000000000000000100100000000000000000001110110100000000010000000000000001101000000000010001000000000000000000000
142;76;Advanced Cash UAH;UAH AdvCash;980;1;1111111111111111111111101100111110111111001111110111110000010111111111111110111110001110000001000000001100000001000010100100111111111111111111111111111111111111110111011111111110111100000111001001111001111110000
143;120;Альфа cash-in USD;USD Альфа cash-in;840;3;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
144;61;Paymer RUB;RUB Paymer;643;1;0000000000001000000000000000000000000000000000000000000000000110010000001110001110000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
145;86;Capitalist USD;USD Capitalist;840;1;1111111111111111111111111100111111111111111111110111000000000111111111111111111110011010000001000000001100100000000010100100111111111111111111111111111111111111110111011111111110111100011111001001111001111111101
146;163;Visa/MasterCard GBP;GBP Карта;826;3;1111111111111011111111101100111110111001011111111111000000000111100010111111111110001110000000000000001000000000000010100100111110101111101111110101101011111111110010011001001010000000000100000000000000000000000
147;124;Тинькофф QR;RUB ТКС QR;643;3;1100101111011111011100001100111000010000000000000000000000000110100000000100001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
148;105;Криптобиржи USD;USD Trade;840;1;1111111111111000011111111111111111111111111111111110000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
149;9;Monero (XMR);XMR;991;0;1111111111111111111111111111111111111111111111111111110000000111111111111111111110001110000000000101011110000001001011111111111111111111111111111111111111111111110111011111111110111100011101101001111110011111000
150;202;Ria USD;USD Ria;840;4;1000101000000111000000000000000000000000000000000000000000000110000000001000001000000000000000000000000000100000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000
151;203;Ria EUR;EUR Ria;978;4;1000101000000100000000000000000000000000000000000000000000000110000000001000001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
152;90;PaySera USD;USD PaySera;840;1;0000000000000000000000000000000000000000000000000001000000000000011000000000001110000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000010001000000000000011000000
153;106;Криптобиржи EUR;EUR Trade;978;1;1100101100111000000000001000111010000011101110000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
154;98;Epay USD;USD Epay;840;1;0000011111010001000000100100111100010010000000000001000000000100011000001100001110000000011000000000000000000000000010000100000000000000000000000000000010100000000000000001110000010100010001100100000000011000000
155;159;Visa/MasterCard SEK;SEK Карта;752;3;1100101101100011011111100100111000011000010111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
156;65;PM e-Voucher USD;USD PMV;840;1;1111111111111111111111111110111111111111111111110111000000010111111111111111111110001110000000000000001100000000000010111110111111111111111111111111111111111111110111011111111110111100010111001001111001111111100
157;131;Райффайзен;RUB РФБ;643;3;1111111111111111111111111110111111111111111111111111000000000111111011111111111110001110000000000000001100000001000000000000011010101110101111111101001000111011110111001110101010111100000100000000000000000000000
158;140;Райффайзен UAH;UAH РФБ;980;3;1111111111111111111111111100111111111111111111111111011000110111111011111111111110001110000001101000001100000000001010100100111111111111101111111111111011111111110111011111111110111100000100000000000000010000000
159;188;Счет ИП или ООО;RUB РасчСчет;643;3;1000100001000111001111011011111111111111111111111000000000000110000000001010000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
160;6;Ether Classic (ETC);ETC;990;0;1111111111111111111111111110111111111111111111111111110000000111111111111111111110001110000001000100011110000001001011111111111111111111111111111111111111111111110111011111111110111100000111001001111111111110100
161;8;Ripple (XRP);XRP;989;0;1111111111111111111111111111111111111111111111111111110000010111111111111111111110011110000001000101011111000001001011111111111111111111111111111111111111111111110111011111111110111110011111101001111111111111111
162;13;Zcash (ZEC);ZEC;988;0;1111111111111111111111111111111111111111111111111111100000010111111111111111111110011110000001000101011111000000001011111111111111111111111111111111111111111111110111011111111110111100011111111001111111111111001
163;14;Tether Omni (USDT);USDT Omni;840;0;1111111111111111111111111111111111111111111111110111110000000110111110001111111111001110000001000000011000000001001111111111111111111111111111111111111111111101110101010001111110101000011111101001111001111111111
164;72;PayPal GBP;GBP PayPal;826;1;0000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111110100000000010000000000000000001000000000000000000000000000010010000
165;100;Alipay;CNY Alipay;156;1;0000101101000001000000000000001000000000000000000000000000000100000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000
166;179;Любой банк CNY;CNY Банк;156;3;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000
167;182;Любой банк THB;THB Банк;764;3;0000000000000000000000000000000000000000000000000001010000000000010000001110000000000000000000000100000000000000000010100100100000000000000000000001111001000100000000000000100010010000000000000000000000000000000
168;35;0x (ZRX);ZRX;108;0;1111111111111111111111111110111111111111111111111111100000000111111110111111111110001110000000000000011010000000001011111101111111111111101111111111111111111111110011011001111110001000011100000001110110011111001
169;110;Exmo UAH;UAH Exmo;980;2;0000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000001010110000000000000000000000000000000000000000000000000000000000000000000
170;134;Почта Банк;RUB ПочтаБанк;643;3;1111111111111011111111101110111111111111111111111111000000000111111010111111111110001110000001100000001100000000000010100100111110101011101111111111101011111111110011011101001010011100000100000000000000010000000
171;186;Sepa EUR;EUR SEPA;978;3;1100111111011111111101000000111000000000000000000001000000000110100000001010001111000000011000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000001000000000000011100000
172;2;Bitcoin Cash (BCH);BCH;987;0;1111111111111111111111111110111111111111111111111111110000000111111111111111111111111111000001000101011111000001001011111111111111111111111111111111111111111111110111011111111110111100011111001001111111111111011
173;23;NEM (XEM);XEM;986;0;1111111111111111111111011111111111111111111111111111100000000111111111111111111110001110000000000000001010000000000011111111111111111111111111111111111011111111110111011101111110101100011100000001111110011101001
174;24;Augur (REP);REP;1000;0;1101111111111011011011111110111111111111111101111100000000000110011010001110001110000000000000000000000010000000000010111100111111111111101101110110000011111000000000000001011100000000011100000001111110011101001
